threshold,f1,disparity,precision,recall
0.9407537688442211,0.16666666666666666,0.04242424242424242,0.46153846153846156,0.1016949152542373
0.9456783919597991,0.16666666666666666,0.04242424242424242,0.46153846153846156,0.1016949152542373
0.9506030150753769,0.16666666666666666,0.04242424242424242,0.46153846153846156,0.1016949152542373
0.9555276381909548,0.14285714285714285,0.06515151515151515,0.45454545454545453,0.0847457627118644
0.9604522613065327,0.14492753623188406,0.06515151515151515,0.5,0.0847457627118644
0.9653768844221106,0.11940298507462686,0.08787878787878788,0.5,0.06779661016949153
0.9703015075376885,0.11940298507462686,0.08787878787878788,0.5,0.06779661016949153
0.9752261306532664,0.12121212121212119,0.08787878787878788,0.5714285714285714,0.06779661016949153
0.9801507537688443,0.09230769230769231,0.02121212121212121,0.5,0.05084745762711865
0.9850753768844221,0.09230769230769231,0.02121212121212121,0.5,0.05084745762711865
0.99,0.06349206349206349,0.045454545454545456,0.5,0.03389830508474576
